isAvaliable,make,manufactureYear,seatNum,seriesNum,model,location,updateTime,maintanceExpreiedDate
False,chevrolet,2004,3,3gnek12t74g240524,door,wyoming,1/12/2018,10/25/2025
False,chevrolet,2003,4,1gndt13s632267445,door,texas,10/13/2014,3/23/2018
False,chevrolet,2008,1,1gchk23648f125262,pickup,florida,6/11/2018,3/16/2022
True,ford,2017,1,1ftfx1ef5hke41700,f-150,michigan,6/5/2014,8/12/2015
False,ford,1998,1,2fmda5143wba16791,van,california,8/19/2011,10/3/2021
False,ford,2013,4,3fa6p0h74dr270819,door,minnesota,5/24/2020,10/31/2022
False,gmc,2017,3,2gkfltek8h6226257,mpv,virginia,4/29/2013,3/7/2023
True,jeep,2019,1,1c4hjxeg1kw608401,mpv,michigan,5/12/2020,12/16/2021
False,jeep,2019,4,1c4pjldbxkd300679,mpv,florida,11/26/2019,9/18/2020
False,chevrolet,2009,3,kl1td66e39b645208,door,colorado,11/2/2013,4/27/2022
False,chevrolet,2010,3,3gcrkse37ag234620,pickup,colorado,3/17/2016,8/12/2020
False,dodge,2007,4,2b3ka43g67h630568,door,florida,5/2/2014,1/26/2020
True,ford,2017,1,1ftew1ep4hkc08477,door,michigan,3/25/2011,7/28/2023
False,ford,1994,4,1fdee14n7rha47894,chassis,california,3/4/2020,11/24/2021
False,ford,1997,2,1fmdu35p7vub38059,door,minnesota,3/14/2012,3/25/2025
False,gmc,2017,3,2gkfltek8h6338184,mpv,virginia,8/1/2018,10/1/2020
False,heartland,2018,5,5sfpb3326je365727,pioneer,pennsylvania,9/22/2013,9/29/2019
True,infiniti,2019,1,jn8az2ne0k9233910,mpv,florida,9/11/2013,4/2/2016
False,chevrolet,2011,5,1gccsbf97b8118236,door,colorado,12/6/2016,5/18/2020
False,chrysler,2008,4,2a8hr54px8r787529,van,florida,12/7/2015,9/10/2016
True,ford,2017,4,1ftew1ef3hfc22483,door,michigan,4/15/2019,6/13/2022
False,ford,1996,3,1falp62w5th144314,door,california,5/28/2017,10/28/2021
False,ford,2006,4,1fmzk04136ga07119,door,illinois,6/9/2016,9/26/2025
False,gmc,2017,2,2gkfluek3h6232330,mpv,virginia,4/5/2016,6/23/2020
False,heartland,2012,3,5sfnb2425ce237109,trail,pennsylvania,9/2/2015,5/27/2024
True,infiniti,2019,1,5n1dl0mm3kc557634,mpv,florida,11/20/2010,7/20/2022
False,chevrolet,2014,2,3gcukrec2eg226031,door,colorado,5/29/2015,8/16/2016
True,chevrolet,2018,4,1gnevhkw8jj148388,traverse,missouri,7/7/2010,10/3/2016
False,chrysler,2007,3,1c3lc66m77n591138,door,florida,7/17/2018,11/29/2022
True,ford,2017,2,1ftew1ef4hfa16802,door,michigan,10/12/2013,3/29/2015
False,ford,2002,5,3fafp37372r151014,door,south carolina,4/6/2013,7/28/2013
False,ford,2004,2,1fmfu16lx4la45470,door,illinois,8/17/2011,5/9/2020
False,gmc,2017,5,2gkfltek3h6256220,mpv,virginia,4/26/2015,10/7/2023
False,heartland,2011,2,5sfbg3524be216811,country,pennsylvania,7/8/2018,10/18/2018
True,infiniti,2019,3,5n1dl0mm2kc556913,mpv,florida,9/10/2011,5/23/2016
False,chevrolet,2010,3,2cnflnew5a6355858,door,colorado,2/11/2010,8/14/2018
False,ford,2015,1,1ftmf1c85fkd31564,door,georgia,7/28/2012,5/25/2025
True,ford,2017,4,1ftew1epxhfb71427,door,michigan,6/6/2018,5/24/2022
False,gmc,2004,1,1gket16s646227597,door,south carolina,12/6/2016,8/9/2017
False,gmc,2017,4,2gkfltek2h6218025,mpv,virginia,12/8/2015,10/6/2024
False,heartland,2009,2,5sfgf29269e031344,sundance,pennsylvania,12/13/2018,2/14/2022
False,jaguar,2019,1,sajbd4fx6kcy78964,doors,florida,7/8/2016,11/8/2024
False,chevrolet,2008,3,2g1wb58kx81220813,door,california,6/10/2020,8/21/2022
False,ford,2015,5,1ftew1cf6ffc68843,door,georgia,3/26/2018,6/30/2019
True,ford,2017,1,1ftex1e83hfb13813,f-150,michigan,4/15/2010,6/9/2020
False,ford,2009,1,1ftyr10d19pa60391,pickup,tennessee,9/7/2020,3/16/2025
False,ford,2009,4,1fahp35n09w109143,door,illinois,5/9/2019,2/19/2025
False,gmc,2017,1,2gkfluek6h6317310,mpv,virginia,5/17/2020,4/8/2025
False,heartland,2010,3,5sfbg3823ae204868,country,pennsylvania,6/20/2019,1/24/2020
False,jeep,2019,1,1c4pjmdx4kd197521,mpv,florida,1/22/2020,10/27/2024
False,chevrolet,2008,3,1gnfc13j88r167278,door,california,9/6/2019,1/11/2021
False,ford,2015,4,1fadp5au3fl108248,door,georgia,12/22/2015,4/6/2021
True,ford,2017,3,1ft7w2bt3hef41039,door,michigan,6/17/2019,11/1/2020
False,ford,1994,5,1ftdf15y2rnb12612,pickup,georgia,5/8/2019,7/18/2019
False,ford,2001,5,1ftrx17w41nb80705,pk,illinois,2/25/2019,4/18/2020
False,gmc,2017,5,1gkknxls2hz262405,mpv,virginia,11/1/2019,9/11/2025
True,jeep,2019,2,1c4hjxeg2kw600727,mpv,michigan,7/21/2013,6/12/2023
False,hyundai,2019,2,km8j33a49ku860727,mpv,florida,1/17/2015,4/8/2024
False,chevrolet,2004,3,1gcjc33204f177273,door,south carolina,10/4/2020,3/2/2025
False,ford,2015,3,3fa6p0h71fr180238,door,georgia,12/31/2010,12/16/2022
True,ford,2017,5,1ft7w2bt6heb60592,door,michigan,1/26/2011,4/25/2025
False,ford,1997,5,1ftdf18w8vna61251,door,wisconsin,3/9/2019,9/19/2023
False,ford,1998,3,1ftrf18l7wka62471,door,illinois,10/13/2013,6/18/2023
False,gmc,2017,2,1gkknxls7hz295013,mpv,virginia,11/4/2010,12/16/2014
True,infiniti,2019,3,5n1dl0mm9kc556522,mpv,florida,5/4/2018,3/24/2019
False,acura,2008,3,5j8tb18578a010979,door,michigan,9/20/2010,2/27/2018
False,bmw,2013,1,5uxwx9c57d0a24286,door,florida,8/17/2014,11/5/2017
False,ford,2015,2,3fa6p0hdxfr241138,door,georgia,8/31/2016,10/27/2017
True,ford,2017,3,1ft7w2bt3hed62547,door,michigan,6/9/2018,7/10/2019
False,gmc,2009,5,1gkfk03219r252659,door,michigan,1/12/2017,6/14/2018
True,honda,2016,3,5fnrl5h65gb151898,van,new jersey,5/14/2016,6/21/2018
True,harley-davidson,2016,3,1hd1krm1xgb609213,road/street,virginia,3/7/2016,12/9/2020
False,honda,2010,2,5fnyf4h99ab034386,door,pennsylvania,4/1/2015,5/11/2020
True,infiniti,2019,2,jn8az2nf9k9685086,mpv,florida,8/4/2015,8/14/2021
False,chevrolet,2007,4,3gnfk16307g310044,door,virginia,6/14/2012,6/17/2020
True,ford,2015,3,1ftew1eg0ffb32472,door,georgia,4/26/2013,6/18/2018
True,ford,2017,1,1ft7w2bt3heb19966,door,michigan,5/20/2015,12/15/2024
False,gmc,2003,4,1gkdt13s332100344,door,michigan,3/18/2016,2/18/2018
False,ford,2006,1,1ftpw14v66fa82105,pickup,mississippi,6/26/2017,8/22/2022
False,honda,2016,3,2hkrm3h45gh513861,mpv,virginia,10/11/2012,3/5/2024
False,hyundai,2019,1,5npd84lf6kh456317,doors,florida,4/13/2020,12/12/2023
False,acura,2009,4,19uua96529a004646,door,texas,1/20/2010,3/14/2020
False,cadillac,2000,5,1g6el12y9yu148063,coupe,virginia,3/23/2015,1/23/2025
False,ford,2015,3,3fa6p0hdxfr258523,door,georgia,9/9/2013,4/4/2020
True,ford,2017,2,1ft8w4dtxhed96692,door,michigan,6/21/2018,11/7/2018
False,ford,2010,4,1fmeu7de5aua53694,door,michigan,11/27/2012,3/27/2020
False,ford,1998,2,1ftzx0766wka18481,door,arkansas,4/24/2013,8/24/2019
False,honda,2015,1,5fnyf4h26fb052452,door,virginia,7/30/2019,5/8/2023
False,jeep,2014,4,1c4njrfb0ed707552,door,new york,1/11/2020,5/19/2023
False,jeep,1999,2,1j4gw58s4xc558310,door,florida,7/31/2011,10/6/2021
True,bmw,2020,4,wba7t2c04lgl17687,series,california,5/28/2020,11/18/2024
False,buick,2006,5,2g4wc582961163677,door,virginia,2/29/2020,9/4/2024
True,bmw,2014,2,wba3d5c51ekx97650,series,new jersey,8/30/2018,9/25/2021
False,ford,2015,2,1fm5k7d88fga24308,door,georgia,7/3/2014,6/12/2017
True,ford,2017,2,1ft8w3dt8hec12120,door,michigan,1/9/2012,2/3/2016
False,ford,2010,5,3fahp0ha6ar187697,door,michigan,1/15/2019,7/1/2019
False,ford,1984,3,2ftcf15y9eca14589,door,arkansas,9/30/2014,7/18/2019
False,honda,2015,2,5fnrl5h96fb012419,van,virginia,5/28/2010,9/24/2011
False,jeep,2014,1,1c4rjfbg4ec441069,door,new york,10/19/2011,12/7/2021
False,jeep,2001,2,1j4ft48s01l590080,door,maryland,2/20/2020,9/9/2020
False,audi,2008,2,wa1by74l38d010163,door,texas,10/10/2017,10/22/2020
False,chevrolet,1995,2,2gcec19h8s1195266,door,arizona,9/8/2015,5/27/2019
False,bmw,2008,2,wbawb33548p132854,coupe,georgia,7/8/2015,4/25/2025
True,bmw,2017,3,wba7e2c58hg739412,series,california,1/19/2011,3/31/2013
False,ford,2015,3,1ftew1cg4ffa66589,door,georgia,7/18/2013,11/15/2025
True,ford,2019,4,1ft8w3bt3kee15023,srw,washington,8/2/2014,12/12/2015
False,ford,2014,4,1fm5k8gt9ega74266,door,michigan,6/29/2019,3/22/2024
False,honda,2015,2,19xfb2f81fe252000,door,virginia,9/25/2015,9/8/2023
False,hyundai,2014,3,5npdh4ae0eh480157,doors,new york,3/30/2016,3/10/2017
False,honda,2014,1,jhmze2h34es000337,doors,new york,1/1/2010,1/9/2016
False,kia,2008,1,knafg525787197602,wagon,indiana,2/19/2019,1/27/2024
False,audi,2005,3,waudg74f05n113751,door,california,6/16/2017,1/15/2024
False,bmw,2000,2,wbaam3346yfp77118,door,utah,3/14/2018,8/31/2018
False,gmc,2012,5,1gkkrpedxcj207971,door,utah,3/1/2014,7/30/2016
True,infiniti,2019,1,jn8az2ne9k9229368,mpv,texas,9/4/2017,4/26/2020
False,hyundai,2019,4,5npd84lf5kh403222,doors,ohio,10/25/2018,9/25/2023
True,lincoln,2019,5,2lmpj6l91kbl31468,nautilus,california,6/21/2013,2/10/2022
True,lexus,2020,1,jtjam7bx4l5251250,gx,florida,5/5/2017,8/23/2022
False,nissan,2018,5,3n1cn7ap5jl872135,doors,california,8/4/2020,3/4/2024
False,nissan,2017,3,5n1at2mv4hc773816,mpv,new jersey,5/9/2013,3/25/2023
True,audi,2017,5,wa1l2afpxha049370,q5,texas,4/13/2010,11/17/2019
False,chevrolet,2008,5,1g1al18f587145539,coupe,minnesota,6/2/2018,5/20/2021
True,cadillac,2015,1,3gyfnee39fs587810,door,wisconsin,12/18/2018,4/17/2020
False,chevrolet,2011,4,2cnfleec9b6313197,door,florida,10/19/2015,5/31/2022
True,ford,2017,1,1ftfw1eg3hfc66707,f-150,michigan,7/25/2015,2/23/2018
True,ford,2017,2,1ftew1efxhkc69002,door,arkansas,3/8/2014,9/22/2014
False,ford,2004,5,1fmfu18l84lb61201,door,maryland,5/20/2011,10/20/2019
False,gmc,2012,4,1gtr2ve74cz121991,door,utah,8/6/2019,3/12/2020
True,infiniti,2019,1,jn8az2nexk9236071,mpv,texas,4/2/2011,5/10/2019
False,hyundai,2019,3,kmhd84lf4ku746279,doors,ohio,10/8/2016,2/26/2025
True,mercedes-benz,2019,2,4jgda5gb4kb204919,gle,california,7/4/2013,3/12/2017
True,kia,2017,1,kndpn3ac7h7113313,sportage,new jersey,12/23/2012,1/27/2020
False,nissan,2018,2,3n1ab7ap2jy244200,doors,california,1/7/2011,7/27/2022
False,nissan,2017,5,3n1ab7ap5hy411143,doors,new jersey,3/23/2016,10/19/2017
False,chevrolet,2008,2,1g1al18f187245041,coupe,illinois,11/23/2011,11/29/2022
True,audi,2015,5,wuac6bfr0fa901212,5,wisconsin,3/2/2012,11/26/2017
False,ford,2011,3,2fmdk3gc0bbb23680,door,florida,10/1/2016,7/17/2021
True,ford,2017,2,1ftew1eg0hfb93193,door,michigan,11/23/2016,2/6/2022
False,ford,2001,1,1ftrw08l61kc05834,pickup,arkansas,10/25/2016,10/12/2017
False,gmc,2011,3,1gt120c83bf236190,door,utah,8/17/2012,7/29/2016
True,infiniti,2019,2,jn8az2nexk9236037,mpv,texas,2/23/2014,3/4/2020
False,hyundai,2019,1,km8k12aa0ku242609,mpv,ohio,7/3/2014,11/21/2021
True,land,2018,4,salcp2rx6jh739311,sport,california,8/17/2012,9/10/2023
True,land,2018,1,salrr2rk0ja052195,discovery,florida,8/6/2020,3/29/2021
True,mercedes-benz,2018,5,wddwk4jb2jf613298,doors,california,11/1/2015,4/9/2017
False,nissan,2017,1,3n1ab7ap0hy315498,doors,new jersey,12/3/2017,8/13/2024
False,chevrolet,2006,4,1g1zt53f46f254868,door,texas,5/28/2018,7/26/2018
False,chrysler,2011,1,1c3bc1fg1bn519076,door,florida,10/5/2010,12/27/2015
True,ford,2017,1,1ftfw1eg1hfb78397,f-150,michigan,9/27/2011,10/2/2022
False,gmc,2018,5,1gkknmls5jz177336,door,arkansas,1/8/2010,9/23/2022
False,gmc,2011,2,1gtr2uea3bz242502,door,utah,4/16/2011,12/15/2024
True,infiniti,2019,5,jn8az2ne8k9236456,mpv,texas,8/7/2016,3/10/2017
False,jeep,2019,1,1c4pjldb3kd419559,mpv,ohio,2/11/2014,6/27/2014
True,land,2018,4,salcp2rx0jh740860,sport,california,9/27/2011,2/21/2018
False,hyundai,2015,3,km8jucag9fu984199,door,pennsylvania,12/17/2015,9/3/2018
False,nissan,2018,1,3n1ab7ap5jy293102,doors,california,1/29/2018,1/28/2025
False,nissan,2017,5,3n1ab7ap1hy310259,doors,new jersey,12/3/2016,1/8/2017
False,chevrolet,2007,5,3gnfk12387g179905,door,texas,9/21/2015,4/3/2023
True,bmw,2014,5,wba3b5g54ens10419,door,illinois,3/15/2012,7/5/2023
True,chevrolet,2011,5,1gc1kyc87bf185906,cab,florida,3/10/2010,2/26/2015
True,ford,2017,5,1ftew1cf3hfb78746,f-150,michigan,10/7/2010,7/1/2014
False,ford,2010,1,1ftfx1ev7akc32939,pk,oklahoma,5/31/2013,1/10/2024
True,gmc,2018,3,1gkknwls6jz133440,acadia,new jersey,3/22/2011,10/13/2022
False,gmc,2011,3,1gt120cg5bf167316,cab,utah,12/10/2010,3/1/2016
True,jeep,2019,3,1c4hjxeg0kw596497,mpv,michigan,6/4/2019,12/27/2024
False,jeep,2019,4,1c4pjllb6kd184477,mpv,ohio,1/22/2011,8/19/2019
True,land,2018,4,salcp2rx7jh741147,sport,california,7/9/2014,2/5/2017
True,maserati,2017,5,zam57xslxh1248775,ghibli,florida,1/14/2017,9/5/2025
False,nissan,2018,3,3n1cn7ap5jl882275,doors,california,12/2/2010,11/9/2011
False,nissan,2017,4,3n1ab7ap1hl639346,doors,new jersey,12/1/2010,2/22/2017
False,chevrolet,2011,1,1gnskbe03br198151,door,arkansas,3/13/2015,7/17/2017
False,chevrolet,2011,5,2cnaldec6b6382868,door,florida,8/21/2011,11/16/2013
True,ford,2017,2,1ftew1ef2hfb83224,door,michigan,6/21/2016,7/7/2020
False,ford,2014,5,1fadp3k26el249167,door,oklahoma,7/11/2016,11/21/2018
True,gmc,2019,3,1gtu9fel6kz311976,1500,pennsylvania,11/19/2013,6/23/2020
False,gmc,2009,2,1gtgg25k391106224,mpv,utah,11/15/2019,11/19/2025
True,jeep,2019,5,1c4hjxeg7kw589272,mpv,michigan,3/31/2015,4/16/2018
False,hyundai,2019,3,km8j23a45ku893842,mpv,ohio,2/9/2011,12/11/2015
True,mercedes-benz,2018,2,wdc0g4jb4jv097463,glc,california,12/3/2015,1/26/2018
True,mercedes-benz,2017,2,wddzf4jb6ha277485,e-class,florida,4/22/2015,10/2/2018
False,nissan,2018,4,1n6aa1ej3jn519666,cab,california,7/17/2012,5/11/2025
False,peterbilt,2012,2,1xp4d49x9cd123630,truck,florida,6/30/2011,10/8/2015
False,nissan,2017,2,3n1ab7apxhy302645,doors,new jersey,3/15/2013,3/27/2020
False,chevrolet,2006,4,1gndu23l46d143789,van,arkansas,6/7/2016,5/21/2024
False,chevrolet,2006,3,1gbhg31u661113654,cutaway,wisconsin,12/14/2017,5/26/2024
False,chevrolet,2011,3,3gntkge3xbg398052,utility,florida,6/6/2016,2/25/2023
True,ford,2017,1,1ftmf1ef2hfb83980,f-150,michigan,5/28/2020,7/6/2023
False,ford,1996,3,1ftef15n0tlc14455,pickup,oklahoma,4/19/2018,1/6/2021
True,gmc,2019,2,2gtv2mecxk1173011,limited,pennsylvania,4/20/2018,11/10/2021
False,honda,2017,5,2hgfc2f52hh522914,doors,virginia,12/31/2010,8/8/2021
True,jeep,2019,5,1c4hjxeg7kw590115,mpv,michigan,9/20/2018,10/16/2023
False,jeep,2019,1,1c4rjebg1kc776053,mpv,ohio,3/20/2017,3/14/2019
True,mercedes-benz,2018,3,4jgda5jbxjb046383,gle,california,5/25/2011,9/8/2013
True,mercedes-benz,2017,1,wddjk7ea3hf044968,sl-class,florida,7/16/2018,1/10/2021
True,lexus,2017,3,2t2bzmca4hc087456,mpv,california,12/16/2016,7/12/2024
False,peterbilt,2012,3,1xp4d49x1cd144875,truck,florida,6/10/2015,2/3/2020
True,ram,2017,1,1c6rr7pt3hs659994,door,new jersey,11/18/2012,8/10/2023
False,chevrolet,2012,1,1g1jc5sh7c4114661,door,oklahoma,9/29/2010,1/17/2014
False,chevrolet,2005,5,1gnet16s156132062,door,wisconsin,6/17/2017,3/27/2025
False,dodge,2015,1,3c4pdcab2ft637813,door,georgia,4/17/2020,6/5/2023
True,ford,2017,5,1ftfw1ef5hfb70262,door,michigan,3/9/2017,3/25/2021
False,ford,2010,2,3fahp0ga3ar366961,door,oklahoma,7/31/2019,8/19/2025
False,gmc,2017,1,2gkfltek2h6317685,mpv,virginia,11/13/2013,8/31/2016
True,jeep,2019,5,1c4hjxegxkw589301,mpv,michigan,7/18/2015,8/25/2025
False,hyundai,2019,3,km8j23a44ku882752,mpv,ohio,11/21/2016,8/16/2021
False,lincoln,2005,4,1lnhm87a25y619997,door,minnesota,10/27/2018,11/27/2020
False,nissan,2016,3,5n1at2mn5gc894272,mpv,california,12/16/2018,8/10/2021
False,peterbilt,2009,5,1xp7d49x09d784257,truck,florida,4/12/2015,4/25/2019
False,nissan,2017,2,3n1ab7ap6hy249992,doors,new jersey,8/25/2010,1/29/2020
False,chevrolet,2008,3,1g1al58f787159241,door,texas,3/23/2012,11/7/2013
False,chevrolet,2004,2,1gchk23204f232462,pickup,wisconsin,6/10/2018,6/7/2022
False,dodge,2015,1,3c4pdcgb7ft597655,door,georgia,6/8/2012,3/18/2019
True,ford,2017,3,1ftfw1eg1hke28907,f-150,michigan,9/30/2013,7/25/2014
False,ford,2008,4,1fmcu03128kc80487,door,oklahoma,9/26/2016,9/10/2019
False,honda,2017,4,1hgct1b89ha002933,door,virginia,8/26/2011,9/4/2019
True,jeep,2019,5,1c4hjxeg8kw651309,mpv,michigan,3/24/2020,10/4/2025
False,hyundai,2019,5,3kpc24a34ke050725,doors,ohio,2/23/2012,7/28/2023
True,mazda,2016,4,jm1dkbd74g0123647,cx-3,florida,4/14/2018,12/7/2023
False,kia,2016,3,kndjx3ae3g7012477,door,california,6/21/2013,1/24/2018
False,peterbilt,2010,4,1xp7d49x0ad793710,truck,georgia,1/31/2012,2/6/2012
False,nissan,2017,3,3n1ab7ap7hy223787,doors,new jersey,3/11/2014,12/21/2017
False,chevrolet,2003,3,1gndt13s632267445,door,texas,9/1/2018,12/15/2022
False,chevrolet,2003,2,1gcgc24u53z128586,pickup,wisconsin,11/8/2018,11/27/2020
False,ford,2010,1,1fmcu4k37akb80224,door,florida,5/19/2018,11/15/2021
True,ford,2017,5,1ftew1ep4hfb44546,door,michigan,7/26/2014,12/16/2018
False,ford,2007,2,3fahp06z07r118828,door,oklahoma,4/10/2018,8/22/2018
False,honda,2017,4,1hgcr2f55ha080596,doors,virginia,2/5/2010,4/3/2017
True,jeep,2019,2,1c4hjxegxkw600703,mpv,michigan,3/27/2019,7/13/2022
False,hyundai,2019,1,km8j23a4xku846404,mpv,ohio,11/5/2016,1/14/2017
True,mercedes-benz,2015,4,wddhf5kbxfb099457,door,florida,4/29/2011,2/22/2012
False,nissan,2015,2,1n4al3ap6fc102604,door,california,2/25/2010,2/8/2024
False,nissan,2017,5,3n1ab7ap0hy260843,doors,new jersey,9/17/2018,11/29/2020
False,chevrolet,2010,1,3gcrkse37ag234620,pickup,colorado,8/9/2015,6/9/2016
False,chevrolet,2001,1,2cnbj13c316958216,door,wisconsin,5/28/2014,8/11/2024
False,chevrolet,2010,4,2g1fk1ejxa9163850,coupe,florida,10/23/2019,6/16/2023
True,ford,2017,2,1ftew1ef3hfb27101,door,michigan,7/20/2019,12/9/2022
False,gmc,1993,4,1gkfk16k5pj701631,door,colorado,2/8/2015,11/1/2024
True,gmc,2018,5,1gt12seg2jf255666,2500hd,pennsylvania,7/4/2018,10/8/2019
False,honda,2017,1,5j6rw1h81hl005542,mpv,minnesota,6/1/2011,4/10/2023
True,jeep,2019,4,1c4hjxeg5kw608448,mpv,michigan,6/4/2019,9/14/2023
False,hyundai,2012,3,5npeb4ac2ch437716,door,mississippi,12/17/2015,9/20/2017
True,mercedes-benz,2015,1,4jgda5hb2fa567147,door,florida,7/30/2013,10/20/2015
False,hyundai,2015,2,5npdh4ae3fh644096,door,california,9/10/2013,6/16/2022
False,nissan,2017,4,3n1ab7apxhy232807,doors,new jersey,1/20/2018,7/4/2022
True,chevrolet,2017,5,2gnflfek3h6342356,door,pennsylvania,7/7/2014,12/18/2015
True,ford,2019,1,1ftew1e48kfb37676,f-150,michigan,2/12/2017,11/18/2017
False,chevrolet,2017,1,1g1bc5sm8h7200200,door,pennsylvania,9/18/2019,3/6/2024
True,ford,2019,4,1ftfw1e58kfb37772,f-150,michigan,8/10/2010,3/27/2016
True,chevrolet,2017,5,2gnflfek3h6341370,door,pennsylvania,10/27/2016,3/13/2021
True,ford,2019,4,1ftew1e45kfb69856,f-150,michigan,5/25/2019,8/19/2019
True,chevrolet,2017,1,2gnflfek5h6341662,door,pennsylvania,9/6/2013,4/9/2023
True,ford,2019,5,1ftew1ep6kfb85302,f-150,michigan,11/27/2013,5/15/2014
True,chevrolet,2017,5,2gnflfek5h6351639,door,pennsylvania,1/17/2020,10/13/2023
True,ford,2019,4,1ftew1e55kfb96628,f-150,michigan,3/22/2014,7/1/2017
True,chevrolet,2017,2,2gnflfek4h6351292,door,pennsylvania,3/10/2014,5/5/2016
True,ford,2019,4,1ftfw1e51kfc13333,f-150,michigan,4/4/2019,8/18/2019
True,chevrolet,2017,3,2gnflfek8h6350288,door,pennsylvania,1/23/2012,7/29/2014
True,ford,2019,1,1ftfw1e55kfb37583,f-150,michigan,2/22/2017,5/20/2022
True,chevrolet,2017,1,2gnflfek7h6351433,door,pennsylvania,10/18/2012,11/7/2025
True,ford,2019,5,1ftew1e59kfb37761,f-150,michigan,5/26/2015,11/9/2024
True,chevrolet,2018,2,2g1105s3xj9121918,impala,new jersey,1/27/2010,5/20/2017
True,ford,2019,4,1ftew1e41kfb70194,f-150,michigan,4/20/2010,6/17/2015
True,chevrolet,2016,1,1gcwgaff9g1216490,van,pennsylvania,8/27/2017,11/3/2021
True,ford,2019,4,1ftfw1e5xkfc33564,f-150,michigan,2/8/2018,10/18/2023
False,chevrolet,2015,3,1g1pc5sb0f7185936,door,pennsylvania,5/10/2014,9/21/2017
True,ford,2019,2,1ftew1e41kfb69644,f-150,michigan,12/5/2012,1/11/2020
False,chevrolet,2015,4,1gnkrgkd8fj279098,door,pennsylvania,3/13/2019,5/30/2020
True,ford,2019,5,1ftfw1e43kfb97031,f-150,michigan,9/5/2017,5/3/2022
False,chevrolet,2015,4,1gchsaea7f1213972,colorado,pennsylvania,3/13/2010,2/14/2018
True,ford,2019,5,1ftfw1e53kfc33535,f-150,michigan,12/9/2018,11/3/2020
False,chevrolet,2015,3,3n63m0yn5fk720622,van,pennsylvania,5/13/2020,8/28/2020
True,ford,2019,5,1ftew1e55kfb69820,f-150,michigan,3/13/2013,11/19/2022
False,chevrolet,2013,3,1gcncpex7dz328593,door,pennsylvania,3/31/2013,10/2/2024
True,ford,2019,3,1ftfw1e52kfb51151,f-150,michigan,6/26/2019,4/20/2021
False,chevrolet,2013,1,1g1jg6sb3d4251006,sonic,pennsylvania,12/9/2011,7/13/2021
True,ford,2019,1,1ftew1e42kfb37902,f-150,michigan,9/23/2013,3/10/2015
True,chevrolet,2019,4,1g1jf5sb0k4122201,sonic,illinois,11/13/2015,11/24/2015
True,ford,2019,5,1ftfw1e58kfb69878,f-150,michigan,6/1/2018,6/18/2025
True,chevrolet,2019,5,1gchsbea7k1232845,colorado,illinois,6/9/2014,7/23/2015
True,ford,2019,5,1ftew1e50kfb51192,f-150,michigan,9/12/2019,7/29/2020
False,chevrolet,2016,5,2g1115s37g9109571,door,florida,12/27/2016,5/10/2020
True,ford,2019,4,1ftfw1e51kfb70029,f-150,michigan,11/11/2019,4/28/2025
True,chevrolet,2015,2,1g1yj2d7xf5106236,corvette,florida,5/15/2019,11/30/2019
True,ford,2019,1,1ftew1e48kfb37905,f-150,michigan,7/9/2019,9/11/2020
True,chevrolet,2015,1,2gnalbek5f1140499,door,florida,9/19/2016,2/27/2024
True,ford,2019,1,1ftew1e59kfb37727,f-150,michigan,7/11/2015,3/23/2019
True,acura,2014,5,5fryd3h20eb002546,mdx,florida,6/23/2018,1/31/2023
True,ford,2019,4,1ftew1ep1kfb50960,f-150,michigan,12/24/2016,3/19/2017
True,bmw,2016,5,wba7f2c58gge12300,series,texas,4/6/2014,12/11/2016
True,ford,2019,5,1ftew1e47kfb69647,f-150,michigan,9/9/2015,5/5/2017
True,buick,2016,5,kl4cjbsb4gb700424,encore,texas,6/23/2014,8/3/2025
True,ford,2019,2,1ftew1e53kfb37982,f-150,michigan,1/22/2019,7/4/2022
True,ford,2019,5,1ftew1e54kfa00453,f-150,michigan,2/24/2012,12/29/2014
True,ford,2019,5,1ftew1e59kfb37887,f-150,michigan,7/7/2020,12/30/2020
True,ford,2019,1,1ftew1e59kfb69755,f-150,michigan,7/27/2017,1/1/2018
True,ford,2019,5,1ftew1e49kfb96784,f-150,michigan,1/14/2016,2/8/2017
True,buick,2019,1,5gaevbkw8kj293388,enclave,wisconsin,10/13/2016,12/10/2022
True,ford,2019,4,2fmhk6dt1kba21554,flex,michigan,7/26/2017,11/13/2024
True,ford,2019,2,2fmhk6d80kba19788,flex,michigan,9/15/2011,3/16/2021
True,cadillac,2019,5,1gyknfrs3kz252626,xt5,wisconsin,9/9/2012,8/30/2025
True,ford,2019,2,2fmhk6dt2kba21630,flex,michigan,6/22/2014,10/14/2018
True,ford,2019,1,2fmhk6dt1kba21571,flex,michigan,4/8/2014,10/20/2014
True,ford,2019,4,2fmhk6dt2kba19683,flex,michigan,12/16/2018,1/5/2020
True,ford,2019,2,1ftew1ep2kfb70022,f-150,michigan,5/30/2016,2/16/2021
True,ford,2019,4,2fmhk6dt5kba19693,flex,michigan,7/14/2010,4/23/2018
True,ford,2019,3,1ftew1e55kfb51169,f-150,michigan,7/17/2010,4/21/2021
True,bmw,2017,3,wbaja7c31hg905802,series,wisconsin,8/12/2010,3/25/2022
True,ford,2019,4,2fmhk6dt7kba19548,flex,michigan,10/5/2011,11/23/2014
True,buick,2017,4,1g4zp5ss5hu137398,door,wisconsin,5/15/2015,6/14/2015
True,ford,2019,2,1ftfw1e40kfb69655,f-150,michigan,12/1/2015,2/7/2021
